user_id,timestamp,song,artist,session_id,duration
1755,2024-12-24 05:09:00,With or Without You,U2,9421,3.58
1050,2024-03-16 15:06:00,Billie Jean,Michael Jackson,5323,5.31
1482,2024-07-16 07:22:00,Hey Jude,The Beatles,6052,7.71
1322,2024-04-10 09:27:00,Comfortably Numb,Pink Floyd,6677,5.92
1792,2024-07-05 13:00:00,Stairway to Heaven,Led Zeppelin,8034,8.49
1936,2024-08-29 02:45:00,Hey Jude,The Beatles,5950,7.35
1708,2024-09-26 13:35:00,Hotel California,Eagles,6554,2.86
1655,2024-02-15 06:40:00,Back in Black,AC/DC,7730,7.34
1222,2024-07-17 17:56:00,Comfortably Numb,Pink Floyd,7417,2.67
1383,2024-06-08 00:26:00,Like a Prayer,Madonna,6692,6.17
1506,2024-05-02 20:25:00,Back in Black,AC/DC,6063,6.23
1941,2024-02-16 13:10:00,Back in Black,AC/DC,8280,5.79
1455,2024-01-01 11:19:00,With or Without You,U2,6383,5.24
1940,2024-11-06 17:20:00,Bohemian Rhapsody,Queen,6812,5.4
1138,2024-06-02 18:13:00,Comfortably Numb,Pink Floyd,7206,8.01
1261,2024-12-16 22:58:00,With or Without You,U2,5301,3.96
1438,2024-07-21 20:55:00,Hey Jude,The Beatles,9541,2.8
1778,2024-11-01 22:26:00,Like a Prayer,Madonna,8218,6.29
1794,2024-04-13 10:41:00,Hey Jude,The Beatles,9495,4.19
1555,2024-02-02 02:39:00,Comfortably Numb,Pink Floyd,7567,4.9
1112,2024-01-18 06:49:00,Stairway to Heaven,Led Zeppelin,5518,5.16
1659,2024-02-16 20:20:00,Billie Jean,Michael Jackson,6633,7.74
1337,2024-08-26 20:30:00,Bohemian Rhapsody,Queen,6084,4.84
1034,2024-06-25 12:43:00,Like a Prayer,Madonna,8821,2.6
1538,2024-05-26 06:58:00,Smells Like Teen Spirit,Nirvana,6264,4.09
1097,2024-02-11 11:07:00,Smells Like Teen Spirit,Nirvana,5590,3.22
1543,2024-01-23 06:25:00,Back in Black,AC/DC,6490,5.15
1015,2024-11-01 09:47:00,With or Without You,U2,7921,3.63
1602,2024-04-08 18:42:00,Like a Prayer,Madonna,8976,4.46
1405,2024-08-02 19:21:00,Comfortably Numb,Pink Floyd,8273,5.08
1842,2024-05-23 16:37:00,Smells Like Teen Spirit,Nirvana,7134,5.01
1732,2024-03-07 18:42:00,Smells Like Teen Spirit,Nirvana,7503,6.07
1291,2024-07-31 00:33:00,Stairway to Heaven,Led Zeppelin,5992,7.55
1528,2024-12-01 01:12:00,Billie Jean,Michael Jackson,6584,5.61
1427,2024-07-26 13:19:00,Smells Like Teen Spirit,Nirvana,9033,3.44
1382,2024-03-15 04:40:00,Billie Jean,Michael Jackson,7046,6.29
1428,2024-05-24 00:14:00,Like a Prayer,Madonna,6124,7.94
1066,2024-05-01 13:11:00,Billie Jean,Michael Jackson,9712,5.65
1755,2024-09-22 13:29:00,With or Without You,U2,9776,4.47
1539,2024-08-05 07:13:00,Like a Prayer,Madonna,5849,7.51
1174,2024-12-19 16:38:00,Stairway to Heaven,Led Zeppelin,5212,3.12
1530,2024-11-08 12:19:00,With or Without You,U2,5419,6.76
1666,2024-08-27 20:07:00,Billie Jean,Michael Jackson,5931,5.72
1243,2024-06-11 17:17:00,Bohemian Rhapsody,Queen,7445,5.34
1344,2024-09-29 09:37:00,Stairway to Heaven,Led Zeppelin,5819,5.67
1352,2024-10-22 01:50:00,Billie Jean,Michael Jackson,7460,3.35
1900,2024-03-21 08:20:00,Stairway to Heaven,Led Zeppelin,8267,4.94
1286,2024-02-02 23:14:00,Bohemian Rhapsody,Queen,6399,8.16
1707,2024-09-28 11:37:00,Back in Black,AC/DC,8605,5.73
1670,2024-10-02 04:40:00,Billie Jean,Michael Jackson,5427,5.89
1442,2024-07-07 09:46:00,Back in Black,AC/DC,7844,5.28
1426,2024-08-30 15:24:00,Hotel California,Eagles,6576,4.07
1117,2024-10-04 10:33:00,Hotel California,Eagles,8278,6.93
1508,2024-01-25 19:46:00,Smells Like Teen Spirit,Nirvana,7411,3.72
1973,2024-07-21 07:04:00,Back in Black,AC/DC,5750,6.43
1501,2024-05-18 06:28:00,Like a Prayer,Madonna,9692,6.96
1711,2024-11-19 21:24:00,Billie Jean,Michael Jackson,7048,3.72
1083,2024-05-21 22:41:00,Back in Black,AC/DC,7053,5.65
1404,2024-02-08 19:32:00,Smells Like Teen Spirit,Nirvana,5996,4.93
1899,2024-04-17 12:40:00,Hotel California,Eagles,5070,6.19
1537,2024-01-21 03:38:00,Smells Like Teen Spirit,Nirvana,9616,5.21
1877,2024-08-24 01:48:00,Like a Prayer,Madonna,9375,7.65
1617,2024-12-02 06:55:00,Hey Jude,The Beatles,5978,3.36
1088,2024-03-24 18:54:00,Smells Like Teen Spirit,Nirvana,5121,5.54
1539,2024-08-26 11:20:00,Like a Prayer,Madonna,7228,8.18
1698,2024-07-17 00:05:00,With or Without You,U2,6769,3.56
1364,2024-03-14 17:25:00,Smells Like Teen Spirit,Nirvana,9840,7.6
1724,2024-08-02 04:19:00,Hotel California,Eagles,7743,6.44
1191,2024-04-02 08:30:00,Stairway to Heaven,Led Zeppelin,8625,2.93
1336,2024-09-25 08:15:00,Hey Jude,The Beatles,9198,4.91
1576,2024-04-16 18:36:00,Comfortably Numb,Pink Floyd,6697,8.05
1438,2024-03-04 01:54:00,Comfortably Numb,Pink Floyd,7340,4.31
1253,2024-02-28 00:52:00,Comfortably Numb,Pink Floyd,8908,6.5
1347,2024-03-29 06:27:00,Back in Black,AC/DC,5057,5.89
1876,2024-07-06 05:22:00,Stairway to Heaven,Led Zeppelin,9584,8.05
1432,2024-11-15 02:48:00,Back in Black,AC/DC,7832,2.54
1228,2024-10-02 00:51:00,With or Without You,U2,9595,5.82
1113,2024-11-17 21:40:00,With or Without You,U2,6545,3.68
1066,2024-04-10 08:13:00,Comfortably Numb,Pink Floyd,6905,5.85
1568,2024-11-30 12:08:00,Bohemian Rhapsody,Queen,8590,4.82
1421,2024-04-24 05:31:00,Smells Like Teen Spirit,Nirvana,5201,4.2
1422,2024-11-18 02:10:00,Smells Like Teen Spirit,Nirvana,7467,6.92
1918,2024-10-10 20:43:00,With or Without You,U2,7228,3.6
1060,2024-12-03 12:20:00,Hotel California,Eagles,8892,5.78
1820,2024-01-18 16:49:00,Back in Black,AC/DC,8096,4.14
1138,2024-03-19 17:00:00,Comfortably Numb,Pink Floyd,8993,7.95
1685,2024-07-09 15:17:00,Smells Like Teen Spirit,Nirvana,8014,7.97
1146,2024-08-20 11:56:00,Smells Like Teen Spirit,Nirvana,6573,4.47
1578,2024-05-05 08:28:00,Hotel California,Eagles,6972,6.43
1135,2024-11-14 09:16:00,Billie Jean,Michael Jackson,8873,5.86
1806,2024-01-20 07:04:00,Back in Black,AC/DC,7602,3.74
1242,2024-10-22 02:35:00,With or Without You,U2,7842,8.49
1970,2024-05-31 08:50:00,Smells Like Teen Spirit,Nirvana,7227,3.19
1756,2024-05-10 16:09:00,Hey Jude,The Beatles,6340,8.47
1737,2024-03-11 21:20:00,Stairway to Heaven,Led Zeppelin,8371,4.13
1981,2024-08-28 15:21:00,Hey Jude,The Beatles,5151,4.19
1931,2024-04-08 17:35:00,Hey Jude,The Beatles,6822,5.25
1824,2024-09-23 23:26:00,Billie Jean,Michael Jackson,6230,5.67
1516,2024-06-12 06:04:00,Bohemian Rhapsody,Queen,5237,3.53
1395,2024-07-01 08:56:00,With or Without You,U2,8142,5.51
1629,2024-09-09 11:27:00,Smells Like Teen Spirit,Nirvana,9349,5.21
1742,2024-08-08 10:05:00,Billie Jean,Michael Jackson,9989,3.72
1134,2024-04-15 17:08:00,Bohemian Rhapsody,Queen,6101,3.23
1055,2024-02-08 06:14:00,With or Without You,U2,5243,7.11
1414,2024-05-27 21:53:00,Stairway to Heaven,Led Zeppelin,9778,7.39
1321,2024-09-14 17:11:00,Back in Black,AC/DC,7046,2.97
1159,2024-12-10 00:41:00,With or Without You,U2,8505,7.27
1643,2024-02-10 10:12:00,With or Without You,U2,7064,3.48
1551,2024-04-15 09:13:00,Billie Jean,Michael Jackson,9514,4.44
1937,2024-12-29 14:57:00,Hotel California,Eagles,5322,5.44
1507,2024-12-21 15:52:00,Bohemian Rhapsody,Queen,7219,5.62
1667,2024-03-10 00:43:00,Hey Jude,The Beatles,8947,6.74
1473,2024-08-03 13:05:00,Like a Prayer,Madonna,6267,8.2
1430,2024-09-29 02:26:00,Smells Like Teen Spirit,Nirvana,7029,6.01
1910,2024-10-17 13:45:00,Stairway to Heaven,Led Zeppelin,8272,5.84
1005,2024-03-29 02:14:00,Hey Jude,The Beatles,6081,5.68
1332,2024-12-07 16:58:00,Billie Jean,Michael Jackson,6960,5.8
1556,2024-09-16 05:17:00,Billie Jean,Michael Jackson,8916,6.36
1882,2024-03-15 07:44:00,Back in Black,AC/DC,7518,5.86
1776,2024-05-21 00:16:00,Stairway to Heaven,Led Zeppelin,6890,7.66
1740,2024-12-04 09:16:00,Stairway to Heaven,Led Zeppelin,6115,5.05
1281,2024-01-30 08:20:00,Hotel California,Eagles,7093,3.87
1986,2024-02-13 10:27:00,Smells Like Teen Spirit,Nirvana,6431,5.39
1118,2024-06-17 02:20:00,With or Without You,U2,7751,6.56
1855,2024-04-22 17:29:00,Hotel California,Eagles,5856,5.12
1888,2024-12-25 19:19:00,Back in Black,AC/DC,7003,6.56
1383,2024-01-03 16:24:00,Stairway to Heaven,Led Zeppelin,6432,2.99
1805,2024-11-20 21:36:00,Billie Jean,Michael Jackson,6386,7.68
1824,2024-03-10 18:04:00,Bohemian Rhapsody,Queen,5987,5.14
1469,2024-07-30 16:43:00,Hotel California,Eagles,5902,3.95
1320,2024-09-18 01:16:00,Hey Jude,The Beatles,9837,5.6
1060,2024-01-07 18:04:00,With or Without You,U2,9167,6.13
1184,2024-05-19 08:06:00,Bohemian Rhapsody,Queen,6921,6.76
1407,2024-12-01 10:37:00,Billie Jean,Michael Jackson,8838,8.21
1983,2024-02-03 09:41:00,Back in Black,AC/DC,5892,4.67
1678,2024-05-21 11:05:00,Comfortably Numb,Pink Floyd,8672,4.42
1701,2024-08-21 09:00:00,Bohemian Rhapsody,Queen,5620,8.49
1920,2024-08-24 08:35:00,Bohemian Rhapsody,Queen,7409,5.31
1437,2024-06-28 21:57:00,With or Without You,U2,5007,6.57
1792,2024-04-09 16:41:00,Bohemian Rhapsody,Queen,7358,7.03
1996,2024-12-29 22:59:00,Smells Like Teen Spirit,Nirvana,9041,6.44
1191,2024-04-09 21:21:00,Like a Prayer,Madonna,7674,4.79
1709,2024-03-11 15:21:00,Stairway to Heaven,Led Zeppelin,8896,3.65
1718,2024-01-25 16:57:00,Stairway to Heaven,Led Zeppelin,7644,2.85
1252,2024-01-14 02:57:00,Billie Jean,Michael Jackson,9516,6.24
1562,2024-01-30 19:58:00,Billie Jean,Michael Jackson,5822,4.92
1718,2024-01-27 19:25:00,Hotel California,Eagles,6050,7.79
1121,2024-06-03 16:01:00,Smells Like Teen Spirit,Nirvana,7128,3.2
1823,2024-03-12 20:11:00,Hey Jude,The Beatles,8193,2.75
1873,2024-12-13 00:37:00,Hey Jude,The Beatles,8173,3.79
1591,2024-02-19 15:37:00,Like a Prayer,Madonna,6629,4.99
1396,2024-02-10 22:12:00,Billie Jean,Michael Jackson,7088,3.43
1472,2024-09-18 08:12:00,Smells Like Teen Spirit,Nirvana,6573,7.14
1083,2024-01-12 15:33:00,Bohemian Rhapsody,Queen,8839,5.13
1169,2024-04-11 07:27:00,Back in Black,AC/DC,5179,3.72
1313,2024-08-16 12:33:00,Stairway to Heaven,Led Zeppelin,9631,5.3
1020,2024-04-21 04:12:00,With or Without You,U2,5755,7.68
1065,2024-03-13 02:57:00,Stairway to Heaven,Led Zeppelin,7295,4.87
1970,2024-09-22 05:22:00,Like a Prayer,Madonna,7601,5.13
1990,2024-07-20 00:05:00,Stairway to Heaven,Led Zeppelin,7150,4.03
1664,2024-02-03 15:09:00,Like a Prayer,Madonna,8523,3.97
1908,2024-09-05 06:07:00,With or Without You,U2,6535,6.04
1602,2024-08-04 22:29:00,Stairway to Heaven,Led Zeppelin,8498,5.8
1372,2024-10-31 00:45:00,Hey Jude,The Beatles,8682,8.27
1248,2024-03-25 18:23:00,Stairway to Heaven,Led Zeppelin,7361,3.88
1756,2024-07-10 23:08:00,Bohemian Rhapsody,Queen,7936,4.27
1209,2024-03-29 05:40:00,Back in Black,AC/DC,7367,6.55
1058,2024-02-16 01:31:00,Bohemian Rhapsody,Queen,7322,3.48
1995,2024-02-15 14:33:00,Comfortably Numb,Pink Floyd,8436,3.04
1926,2024-05-12 20:10:00,Like a Prayer,Madonna,7445,4.68
1409,2024-05-21 04:56:00,Back in Black,AC/DC,5756,3.98
1122,2024-03-13 17:56:00,Stairway to Heaven,Led Zeppelin,6848,4.08
1682,2024-02-05 14:32:00,Stairway to Heaven,Led Zeppelin,7083,7.32
1839,2024-03-06 06:31:00,Like a Prayer,Madonna,5011,5.29
1508,2024-06-27 20:29:00,Smells Like Teen Spirit,Nirvana,9732,6.61
1587,2024-08-22 20:10:00,Comfortably Numb,Pink Floyd,8695,4.0
1427,2024-09-27 14:32:00,Like a Prayer,Madonna,5848,6.71
1777,2024-10-02 10:10:00,Hotel California,Eagles,9020,5.77
1495,2024-09-15 00:08:00,Stairway to Heaven,Led Zeppelin,7377,4.16
1601,2024-10-12 10:57:00,Smells Like Teen Spirit,Nirvana,5798,7.2
1389,2024-09-25 14:03:00,Hotel California,Eagles,7214,7.33
1652,2024-12-31 06:38:00,With or Without You,U2,7218,3.66
1859,2024-07-02 15:48:00,Hotel California,Eagles,8984,3.08
1634,2024-08-19 00:56:00,Like a Prayer,Madonna,7709,5.1
1163,2024-03-30 10:51:00,Smells Like Teen Spirit,Nirvana,7688,5.58
1043,2024-01-05 15:37:00,Billie Jean,Michael Jackson,6344,2.79
1833,2024-10-18 18:57:00,Hey Jude,The Beatles,5219,6.1
1894,2024-07-16 22:40:00,Bohemian Rhapsody,Queen,6320,3.58
1172,2024-09-26 20:08:00,Hey Jude,The Beatles,7839,3.82
1559,2024-07-14 14:24:00,Comfortably Numb,Pink Floyd,9002,7.8
1409,2024-08-13 06:17:00,Comfortably Numb,Pink Floyd,7979,7.69
1542,2024-06-16 22:12:00,Hotel California,Eagles,5260,8.24
1469,2024-04-25 19:44:00,Smells Like Teen Spirit,Nirvana,9834,3.14
1995,2024-09-01 09:39:00,Stairway to Heaven,Led Zeppelin,7013,5.8
1638,2024-01-03 06:48:00,Comfortably Numb,Pink Floyd,6008,7.29
1751,2024-01-17 18:49:00,With or Without You,U2,7232,8.42
1096,2024-10-05 02:26:00,Billie Jean,Michael Jackson,8129,4.13
1321,2024-10-25 08:39:00,Bohemian Rhapsody,Queen,5806,2.63
1137,2024-07-22 19:34:00,Hotel California,Eagles,5862,2.66
1409,2024-10-21 07:09:00,Stairway to Heaven,Led Zeppelin,8516,2.63
1296,2024-08-18 21:33:00,Like a Prayer,Madonna,6697,3.99
1578,2024-03-09 07:35:00,Billie Jean,Michael Jackson,7422,4.42
1014,2024-10-05 23:14:00,Stairway to Heaven,Led Zeppelin,9920,7.64
1196,2024-04-03 10:13:00,Smells Like Teen Spirit,Nirvana,6955,8.19
1590,2024-12-13 09:26:00,Back in Black,AC/DC,9724,3.22
1153,2024-05-22 09:21:00,Smells Like Teen Spirit,Nirvana,6493,3.09
1337,2024-08-29 14:42:00,Back in Black,AC/DC,7984,6.33
1043,2024-04-06 21:41:00,Comfortably Numb,Pink Floyd,7810,7.41
1374,2024-09-25 01:13:00,Hotel California,Eagles,8241,8.46
1841,2024-05-12 00:35:00,Hey Jude,The Beatles,5620,8.42
1511,2024-08-22 01:14:00,Comfortably Numb,Pink Floyd,7729,3.24
1265,2024-04-22 01:08:00,Bohemian Rhapsody,Queen,7043,4.95
1675,2024-06-30 01:04:00,Smells Like Teen Spirit,Nirvana,9844,3.94
1202,2024-07-25 14:34:00,Billie Jean,Michael Jackson,9286,6.98
1156,2024-12-19 01:34:00,Billie Jean,Michael Jackson,5121,4.01
1084,2024-10-23 20:25:00,With or Without You,U2,5320,6.45
1129,2024-01-25 05:26:00,Bohemian Rhapsody,Queen,8150,7.93
1061,2024-10-02 15:54:00,Hey Jude,The Beatles,7895,6.37
1867,2024-06-18 19:35:00,With or Without You,U2,6583,7.85
1151,2024-02-04 14:05:00,Back in Black,AC/DC,8046,4.17
1468,2024-09-07 23:45:00,Bohemian Rhapsody,Queen,9842,3.08
1510,2024-05-01 03:28:00,With or Without You,U2,6540,8.12
1037,2024-07-30 20:31:00,With or Without You,U2,9635,5.6
1182,2024-04-03 02:13:00,Stairway to Heaven,Led Zeppelin,5999,4.36
1681,2024-05-29 02:21:00,Billie Jean,Michael Jackson,7601,5.26
1505,2024-08-08 18:47:00,With or Without You,U2,7030,7.36
1139,2024-11-07 19:23:00,Comfortably Numb,Pink Floyd,7583,7.58
1157,2024-08-11 20:11:00,Billie Jean,Michael Jackson,6915,5.21
1285,2024-09-12 09:15:00,Stairway to Heaven,Led Zeppelin,9111,7.87
1334,2024-10-08 08:09:00,With or Without You,U2,8212,8.32
1146,2024-03-23 02:34:00,Hotel California,Eagles,8163,4.19
1977,2024-01-13 14:52:00,Back in Black,AC/DC,6223,6.58
1290,2024-03-29 17:58:00,Billie Jean,Michael Jackson,9364,6.92
1478,2024-04-03 23:05:00,Stairway to Heaven,Led Zeppelin,6483,5.17
1118,2024-10-16 23:39:00,Comfortably Numb,Pink Floyd,6583,6.21
1592,2024-03-22 20:08:00,Like a Prayer,Madonna,7245,4.45
1516,2024-02-16 23:05:00,Hotel California,Eagles,9599,8.3
1796,2024-06-08 20:06:00,Hey Jude,The Beatles,9913,3.44
1458,2024-07-22 04:13:00,Comfortably Numb,Pink Floyd,6632,3.45
1712,2024-01-22 09:38:00,Stairway to Heaven,Led Zeppelin,8953,5.1
1545,2024-09-16 04:57:00,Back in Black,AC/DC,7516,5.88
1075,2024-11-19 00:38:00,Bohemian Rhapsody,Queen,5110,4.19
1604,2024-01-03 05:23:00,Hey Jude,The Beatles,9664,5.73
1082,2024-05-27 13:05:00,Billie Jean,Michael Jackson,5045,7.43
1920,2024-05-09 23:42:00,Stairway to Heaven,Led Zeppelin,8740,6.42
1637,2024-04-05 05:31:00,Hotel California,Eagles,9068,7.58
1652,2024-02-28 15:11:00,Hotel California,Eagles,9364,8.41
1130,2024-12-16 19:02:00,Back in Black,AC/DC,8196,3.14
1857,2024-12-27 14:43:00,Smells Like Teen Spirit,Nirvana,8697,6.87
1514,2024-06-11 05:37:00,Like a Prayer,Madonna,6950,8.31
1877,2024-02-26 06:59:00,Hey Jude,The Beatles,7781,8.34
1287,2024-05-18 08:05:00,Stairway to Heaven,Led Zeppelin,7025,7.9
1133,2024-02-12 15:26:00,Comfortably Numb,Pink Floyd,7643,3.97
1864,2024-02-17 19:14:00,Like a Prayer,Madonna,8927,4.23
1710,2024-06-02 23:47:00,Comfortably Numb,Pink Floyd,9197,6.88
1383,2024-12-08 14:36:00,Comfortably Numb,Pink Floyd,9540,4.02
1987,2024-01-26 20:02:00,Back in Black,AC/DC,6144,5.26
1496,2024-12-11 11:31:00,Back in Black,AC/DC,5112,5.82
1124,2024-01-06 08:49:00,Bohemian Rhapsody,Queen,9884,2.63
1487,2024-12-07 05:30:00,Stairway to Heaven,Led Zeppelin,8900,5.85
1035,2024-08-26 10:21:00,Billie Jean,Michael Jackson,7987,4.98
1944,2024-11-04 22:06:00,Back in Black,AC/DC,7352,5.0
1501,2024-05-05 21:39:00,Smells Like Teen Spirit,Nirvana,7734,3.84
1025,2024-06-26 17:41:00,Billie Jean,Michael Jackson,7333,4.11
1652,2024-05-08 00:38:00,Smells Like Teen Spirit,Nirvana,7846,4.85
1287,2024-01-09 01:01:00,Stairway to Heaven,Led Zeppelin,6969,6.73
1587,2024-04-23 18:47:00,Stairway to Heaven,Led Zeppelin,6068,4.54
1329,2024-04-10 15:26:00,Back in Black,AC/DC,5196,6.97
1883,2024-06-07 04:34:00,Comfortably Numb,Pink Floyd,5775,5.73
1839,2024-09-23 17:05:00,Billie Jean,Michael Jackson,6458,3.27
1301,2024-11-06 09:40:00,Hey Jude,The Beatles,7670,6.84
1598,2024-04-09 02:03:00,Like a Prayer,Madonna,8337,5.37
1361,2024-04-06 06:31:00,Smells Like Teen Spirit,Nirvana,7149,6.66
1491,2024-06-13 06:56:00,Back in Black,AC/DC,6118,5.28
1229,2024-05-12 21:29:00,Back in Black,AC/DC,6752,7.01
1024,2024-06-08 00:13:00,Back in Black,AC/DC,5524,7.45
1008,2024-01-10 07:29:00,Bohemian Rhapsody,Queen,8287,2.81
1344,2024-01-30 22:51:00,Like a Prayer,Madonna,9489,6.59
1883,2024-04-07 16:58:00,With or Without You,U2,5450,8.26
1369,2024-08-22 00:21:00,Bohemian Rhapsody,Queen,5524,7.48
1195,2024-05-14 23:55:00,With or Without You,U2,8879,6.98
1759,2024-06-08 00:40:00,Smells Like Teen Spirit,Nirvana,5730,6.89
1288,2024-08-12 22:32:00,Hey Jude,The Beatles,8728,5.16
1337,2024-12-13 00:24:00,Back in Black,AC/DC,6902,4.58
1156,2024-01-21 02:59:00,Smells Like Teen Spirit,Nirvana,8649,4.55
1642,2024-08-10 23:06:00,Back in Black,AC/DC,9906,7.67
1926,2024-10-19 13:29:00,Comfortably Numb,Pink Floyd,6712,6.81
1322,2024-08-06 13:57:00,Bohemian Rhapsody,Queen,7367,6.48
1666,2024-02-14 01:00:00,Comfortably Numb,Pink Floyd,6239,4.63
1011,2024-02-05 15:46:00,With or Without You,U2,8570,6.21
1102,2024-10-22 15:55:00,Hotel California,Eagles,9692,5.52
1951,2024-01-25 02:25:00,Bohemian Rhapsody,Queen,7315,4.16
1282,2024-08-23 06:56:00,Hotel California,Eagles,5025,4.21
1779,2024-05-26 16:42:00,Bohemian Rhapsody,Queen,9672,7.63
1985,2024-12-08 18:05:00,Hey Jude,The Beatles,6801,3.16
1846,2024-10-17 18:19:00,Back in Black,AC/DC,6114,4.81
1962,2024-05-29 02:55:00,Billie Jean,Michael Jackson,8043,3.01
1657,2024-06-30 11:55:00,Hotel California,Eagles,9411,4.31
1900,2024-03-17 06:40:00,Back in Black,AC/DC,6381,6.23
1177,2024-08-07 06:45:00,Back in Black,AC/DC,6582,7.37
1700,2024-03-10 20:07:00,Hotel California,Eagles,7441,2.81
1458,2024-05-07 02:45:00,Billie Jean,Michael Jackson,8637,5.73
1775,2024-10-13 12:22:00,Like a Prayer,Madonna,8936,4.59
1916,2024-07-14 03:25:00,Smells Like Teen Spirit,Nirvana,9562,7.05
1076,2024-09-24 10:30:00,Hotel California,Eagles,8409,7.24
1012,2024-08-28 16:47:00,Hey Jude,The Beatles,6903,3.64
1679,2024-10-26 04:53:00,Stairway to Heaven,Led Zeppelin,7332,6.41
1907,2024-07-02 00:10:00,With or Without You,U2,5419,8.2
1443,2024-08-10 15:16:00,Comfortably Numb,Pink Floyd,6763,3.71
1946,2024-12-23 10:11:00,With or Without You,U2,8743,7.72
1861,2024-08-01 17:06:00,With or Without You,U2,7081,3.89
1484,2024-11-30 00:11:00,Bohemian Rhapsody,Queen,7319,4.0
1789,2024-11-02 09:27:00,Bohemian Rhapsody,Queen,8458,7.43
1952,2024-09-30 08:45:00,Stairway to Heaven,Led Zeppelin,9723,7.39
1778,2024-03-31 03:57:00,Hotel California,Eagles,9896,4.38
1851,2024-04-16 07:06:00,Hey Jude,The Beatles,6724,7.03
1779,2024-07-02 12:57:00,With or Without You,U2,9664,2.74
1791,2024-09-26 13:22:00,Comfortably Numb,Pink Floyd,6245,4.55
1618,2024-07-25 22:57:00,Back in Black,AC/DC,7600,3.67
1870,2024-06-01 23:19:00,Hotel California,Eagles,7958,4.9
1455,2024-11-02 09:43:00,With or Without You,U2,7123,6.69
1295,2024-09-27 08:22:00,Bohemian Rhapsody,Queen,5083,8.23
1500,2024-12-25 14:30:00,Billie Jean,Michael Jackson,5486,5.4
1238,2024-02-01 02:14:00,Smells Like Teen Spirit,Nirvana,7057,3.35
1503,2024-01-12 19:52:00,Bohemian Rhapsody,Queen,6417,4.87
1283,2024-03-19 00:58:00,Stairway to Heaven,Led Zeppelin,5850,4.32
1521,2024-12-15 18:20:00,Hey Jude,The Beatles,6825,6.11
1578,2024-01-08 09:40:00,Smells Like Teen Spirit,Nirvana,5268,6.07
1085,2024-01-04 21:53:00,Billie Jean,Michael Jackson,6985,7.8
1592,2024-02-25 23:12:00,Back in Black,AC/DC,9417,6.22
1458,2024-01-09 16:28:00,Back in Black,AC/DC,6413,3.01
1218,2024-02-29 18:25:00,Back in Black,AC/DC,5975,8.26
1189,2024-11-10 09:34:00,Billie Jean,Michael Jackson,6141,6.64
1492,2024-06-25 02:03:00,Smells Like Teen Spirit,Nirvana,5873,3.8
1930,2024-12-21 17:48:00,Hey Jude,The Beatles,7195,4.7
1290,2024-08-05 10:09:00,With or Without You,U2,5234,7.12
1852,2024-08-14 15:04:00,Comfortably Numb,Pink Floyd,5044,7.29
1818,2024-06-29 15:30:00,Hotel California,Eagles,5170,7.6
1300,2024-07-08 01:17:00,Billie Jean,Michael Jackson,6957,5.63
1003,2024-03-15 23:50:00,Billie Jean,Michael Jackson,5094,8.22
1000,2024-01-12 00:45:00,Comfortably Numb,Pink Floyd,7094,7.64
1541,2024-02-21 14:16:00,Hey Jude,The Beatles,7838,7.76
1637,2024-03-20 02:40:00,Bohemian Rhapsody,Queen,7467,7.77
1805,2024-01-26 12:50:00,Hey Jude,The Beatles,8287,3.79
1896,2024-04-13 18:34:00,Bohemian Rhapsody,Queen,7185,6.97
1828,2024-09-24 07:41:00,Stairway to Heaven,Led Zeppelin,7940,4.69
1780,2024-10-27 08:31:00,Back in Black,AC/DC,6707,2.64
1220,2024-05-05 07:20:00,Hotel California,Eagles,9937,4.29
1066,2024-09-05 04:43:00,Back in Black,AC/DC,9392,3.46
1676,2024-04-16 02:15:00,Billie Jean,Michael Jackson,9153,5.36
1593,2024-01-14 20:05:00,Hey Jude,The Beatles,5540,8.25
1317,2024-08-28 18:04:00,Hotel California,Eagles,9694,4.65
1780,2024-04-22 20:08:00,Stairway to Heaven,Led Zeppelin,6781,5.5
1812,2024-03-27 18:21:00,Hey Jude,The Beatles,8720,3.19
1594,2024-01-01 06:06:00,Stairway to Heaven,Led Zeppelin,7748,5.14
1611,2024-07-20 04:13:00,Like a Prayer,Madonna,8014,5.47
1687,2024-01-12 02:24:00,Stairway to Heaven,Led Zeppelin,8123,4.37
1992,2024-06-18 22:54:00,Like a Prayer,Madonna,7156,4.63
1832,2024-04-25 03:00:00,Bohemian Rhapsody,Queen,8536,3.24
1891,2024-05-16 07:46:00,Stairway to Heaven,Led Zeppelin,7103,8.31
1229,2024-12-06 08:14:00,Back in Black,AC/DC,5738,7.52
1114,2024-04-26 23:18:00,Like a Prayer,Madonna,7199,4.47
1333,2024-01-11 04:15:00,Hey Jude,The Beatles,6359,7.36
1065,2024-06-04 13:17:00,Hey Jude,The Beatles,5127,8.0
1870,2024-01-23 22:53:00,Billie Jean,Michael Jackson,6899,8.15
1910,2024-03-08 09:33:00,Hey Jude,The Beatles,6676,5.5
1539,2024-09-11 06:09:00,Smells Like Teen Spirit,Nirvana,6368,3.14
1203,2024-07-26 14:34:00,Smells Like Teen Spirit,Nirvana,7435,5.7
1396,2024-12-05 05:18:00,Hey Jude,The Beatles,9868,3.05
1178,2024-11-14 23:51:00,Comfortably Numb,Pink Floyd,5755,3.71
1883,2024-12-07 17:00:00,Bohemian Rhapsody,Queen,7694,6.71
1652,2024-09-07 15:30:00,Comfortably Numb,Pink Floyd,9217,7.53
